MMSI,Vessel Name,IMO Number,Call Sign,Vessel Type,Length,Breadth,Depth,Flag
538071909,WRAITH,IMO0000000,V7A6137,Pleasure Craft,36,8,,Marshall Islands
538071150,M/Y CYRA,IMO0000000,V7SS2,Sailing,27,6,,Marshall Islands
211249120,BODAN 5,,DINQ2,Sailing,14,4,2.4,Germany
219010188,COUDRE,IMO0000000,XPD7793,Pleasure Craft,0,0,,Denmark
232039401,BLUE PEARL,IMO0000000,MKLX9,Pleasure Craft,17,6,,United Kingdom
232046895,LADY M,IMO0000000,MNKF6,Sailing,12,4,,United Kingdom
244630481,FIORE,IMO0000000,PH8978,Sailing,19,6,,Netherlands
109012017,109012017,IMO0000000,BO12345,Vessel,100,0,,Unknown
219021753,S/Y PIXIE BLUE,IMO0000000,XPE8034,Sailing,13,4,,Denmark
538079779,NO RULES,IMO0000000,V7VY8,Pleasure Craft,31,7,,Marshall Islands
218026610,LAURENCIA,IMO0000000,DIZX2,Pleasure Craft,13,8,,Germany
232015087,RAPTACKLE,IMO0000000,MCYN4,Sailing,13,7,,United Kingdom
231002267,MISSBHAVEN-10-90%,IMO0000000,91%,Vessel,0,0,,Faroe Islands
269116040,NAUTILIA,IMO0000000,HBY5647,Sailing,17,5,,Unknown
232041330,GRACE O MALLEY,IMO0000000,MLGQ2,Sailing,0,0,,United Kingdom
601193900,BEE-LINE,IMO0000000,ZR 9835,Sailing,12,6,,Unknown
211711700,TOROA,IMO0000000,DG8869,Sailing,13,6,,Germany
227198230,ORPAO,IMO0000000,FAB2628,Sailing,14,4,,France
538071395,COLTESS,IMO0000000,V7A2358,Pleasure Craft,20,6,,Marshall Islands
111111402,SB-2 SOUTHERN,IMO0000000,100%,Vessel,10,5,,Unknown
710002417,ZENITH IV,IMO0000000,PU2052,Sailing,14,4,,Unknown
211709150,SEASIDE 2,IMO0000000,DJ8026,Pleasure Craft,0,0,,Germany
211806640,PAIKEA,IMO0000000,DB3573,Sailing,12,4,,Germany
201216315,PILOTOS II,IMO201216315,,Pilot,13,6,0.0,Albania
211810280,BROADSWORD,IMO0000000,DIWS,Pleasure Craft,18,4,,Germany
211814300,EMMA,IMO0000000,DG3496,Sailing,14,4,,Germany
503124490,O2,IMO0000000,863119,Sailing,17,8,,Australia
261022170,ROCKNROLL II,IMO0000000,SPS2991,Sailing,15,5,,Poland
538071440,DESTINY,IMO0000000,V7A2190,Pleasure Craft,24,7,,Marshall Islands
227669250,AURIJIN,IMO0000000,FGE7157,Sailing,11,4,,France
211239540,BLUEWAY,IMO0000000,DIBY2,Pleasure Craft,18,5,,Germany
244110294,MORGANE OF SARK,IMO0000000,PG9158,Pleasure Craft,15,4,,Netherlands
227489210,LOUSTIC,IMO0000000,FAE5642,Sailing,14,7,,France
107090131,107090131,IMO0000000,BO12345,Vessel,31,0,,Unknown
538071458,NAXOS,IMO0000000,V7A2737,Pleasure Craft,8,3,,Marshall Islands
244023610,THAT'S LIFE,IMO0000000,PG2631,Sailing,16,5,,Netherlands
227690579,DRIX18 UNCREW VESSEL,IMO0000000,FGE9266,Pleasure Craft,8,2,,France
775990253,EPIC,IMO0000000,YD18258,Pleasure Craft,15,4,,Unknown
232033067,VISTA CRUISER,IMO0000000,MIPY4,Sailing,12,7,,United Kingdom
235088654,TACOCAT,IMO0000000,2EWD9,Pleasure Craft,8,2,,United Kingdom
232036894,ATARAXIA,IMO0000000,MJNX4,Sailing,0,0,,United Kingdom
265620210,SEARCHING 4 THE EDGE,IMO0000000,SGRC,Sailing,15,5,,Sweden
235111584,FLAMESKIMMER,IMO0000000,2IOZ3,Sailing,9,8,,United Kingdom
232010913,FATJAX,IMO0000000,MBUB4,Sailing,19,5,,United Kingdom
538072130,TT SILVER SHALIS,IMO0000000,V7A6479,Pleasure Craft,11,4,,Marshall Islands
238530940,MOONFLOWER 3,IMO0000000,9AA8941,Sailing,14,4,,Croatia
258741000,MARI BOYLE,IMO9732979,LAWC7,Tanker,186,,10.4,Norway
228118050,SUMMERTIME,IMO0000000,FAJ6222,Sailing,16,8,,France
503121290,OCEANS TRIBUTE,IMO0000000,VMLK,Sailing,12,12,,Australia
227828490,INAJEEN,IMO0000000,FAE9465,Sailing,13,8,,France
211274400,SY SIMA,IMO0000000,DF3530,Sailing,13,4,,Germany
211424830,ELITSHA,IMO0000000,DF8434,Sailing,12,3,,Germany
211651150,SOMNIUM,IMO9904974,DB8078,Pleasure Craft,12,4,,Germany
244260284,DREAM C,IMO0000000,PD4307,Sailing,14,4,,Netherlands
256002153,PORTOVINO,IMO0000000,9HB7949,Pleasure Craft,29,7,,Malta
503413600,EXPEDITION,IMO0000000,VJN3475,Sailing,11,4,,Australia
941218016,941218016,IMO0000000,1168,Vessel,0,0,,Unknown
257087260,MISS MELLOW,IMO0000000,LH2427,Pleasure Craft,13,4,,Norway
232025045,LET IT BE,IMO0000000,MGIH9,Pleasure Craft,0,0,,United Kingdom
211409610,MEERKAT,IMO0000000,DA4072,Sailing,14,8,,Germany
257046400,AURORA,IMO0000000,LD8811,Sailing,14,4,,Norway
256002624,GREYB,IMO0000000,9HB8732,Sailing,24,9,,Malta
247999000,AMERIGO VESPUCCI,,IABJ,Sailing,52,10,7.2,Italy
211564980,SY SINA,IMO0000000,DKDL2,Sailing,13,5,,Germany
258775000,SPAR INDUS,IMO9734991,LATP7,Cargo,199,,7.2,Norway
538071640,WHISKEY JACK,IMO0000000,V7A4904,Sailing,12,4,,Marshall Islands
268245801,INUKSUK III,IMO0000000,T7BD5,Sailing,0,0,,Unknown
215000473,CLAREMONT M/Y,IMO0000000,9HB5304,Pleasure Craft,22,6,,Malta
232018975,KATARI,IMO0000000,MEES5,Sailing,0,0,,United Kingdom
211737310,ALTIMATE,IMO0000000,DA4675,Sailing,12,4,,Germany
269107710,CELENA,IMO0000000,HBY4864,Pleasure Craft,14,4,,Unknown
235110971,ONE SHOT OF COWES,IMO0000000,2IMK5,Sailing,21,6,,United Kingdom
775998138,AGRESIVA III,IMO0000000,YD23310,Pleasure Craft,16,5,,Unknown
227926460,MARGOT,IMO0000000,FAG3111,Sailing,16,5,,France
258248620,PETUNIA,IMO0000000,LK3588,Sailing,12,4,,Norway
256961000,STORM,,9HB4453,Pleasure Craft,32,8,2.6,Malta
941217386,941217386,IMO0000000,1208,Vessel,0,0,,Unknown
512007112,ELEUTHERA,IMO0000000,ZMX6176,Sailing,18,8,,New Zealand
228091180,SEAS TO SEE,IMO0000000,FAJ3486,Pleasure Craft,12,6,,France
227737210,HERENUI,IMO0000000,FGF6047,Sailing,18,9,,France
227461490,SIXTUS III,IMO0000000,FAE2892,Sailing,14,8,,France
265817710,YOLO,IMO0000000,SF6966,Sailing,15,5,,Sweden
538005785,NAVIG8 ALABASTER,IMO9727572,V7GY3,Tanker,184,,7.4,Marshall Islands
258005780,CELIMA,IMO0000000,LGTZ,Pleasure Craft,16,8,,Norway
257011160,LIV,IMO0000000,LG9765,Sailing,14,5,,Norway
232032186,ELLI DI,IMO0000000,MIMC9,Sailing,12,7,,United Kingdom
265781780,RAN II,IMO0000000,SE3307,Sailing,14,4,,Sweden
227437690,ANINI,IMO0000000,FAD8540,Pleasure Craft,21,10,,France
265799090,LISANNE,IMO0000000,SF4790,Sailing,18,5,,Sweden
211837310,MAUPITI,IMO0000000,DG6158,Sailing,14,4,,Germany
503045080,JOJO1,IMO0000000,JOJO,Pleasure Craft,12,6,,Australia
227019980,CARPE DIEM,IMO0000000,FGG4960,Sailing,13,4,,France
248567000,SANDALPHON,,9HB5851,Pleasure Craft,31,7,2.4,Malta
219010077,TEMPO,IMO0000000,XPD2712,Sailing,12,4,,Denmark
232035863,ANNA PINK,IMO0000000,MJED9,Sailing,17,9,,United Kingdom
211529150,WORLDDANCER II,IMO0000000,DILV2,Sailing,13,4,,Germany
219031495,THYRA,IMO0000000,XPI2769,Sailing,13,4,,Denmark
244498750,INDIGO,IMO0000000,PH3686,Pleasure Craft,14,8,,Netherlands
636017305,KEN MOONYS,IMO9748382,D5KG8,Cargo,180,,8.6,Unknown
265596250,SIRENIA,IMO0000000,SC9859,Pleasure Craft,12,4,,Sweden
232019426,PURPLE MIST,IMO0000000,MEIO5,Sailing,10,3,,United Kingdom
538070769,REEL PUSHY,IMO0000000,V7VN9,Pleasure Craft,21,7,,Marshall Islands
211224920,MONTANA,IMO0000000,DJQP,Sailing,15,5,,Germany
232039262,TIGER,IMO0000000,MKKI2,Sailing,19,6,,United Kingdom
227197140,PROPOLIS,IMO0000000,FH4196,Sailing,12,4,,France
232039416,UNCREWED INSTRMNT 19,IMO0000000,MKMB8,Other,5,2,,United Kingdom
236112344,VICTORIA,IMO0000000,ZGHX3,Sailing,21,6,,Gibraltar
232020443,FELICIA,IMO0000000,MEQZ5,Sailing,20,10,,United Kingdom
228451000,ALPHABET,IMO0000000,FGA6035,Sailing,16,4,,France
211571010,ROB ROY,IMO0000000,DOFS,Sailing,0,8,,Germany
219026613,ABUELA,IMO0000000,XPH5313,Pleasure Craft,14,4,,Denmark
227493350,GRAND BLANC IV,IMO0000000,FAE6021,Pleasure Craft,15,4,,France
219012446,AVALANCHE,IMO0000000,XPD9186,Sailing,13,4,,Denmark
232037313,TELLUS,IMO0000000,MJQY3,Sailing,14,8,,United Kingdom
261001649,KANOA,IMO0000000,SPA3330,Pleasure Craft,15,4,,Poland
982470019,COSTA LUMINOSA RB 2,IMO0000000,ICGU,Other,8,4,,Unknown
240175500,AMAYA,IMO0000000,2JL2566,Sailing,15,14,,Greece
215121000,INDEPENDENCE,,9HB6539,Pleasure Craft,36,8,2.5,Malta
235113373,IMPI,IMO0000000,2IWN6,Sailing,14,8,,United Kingdom
269118560,QAJAQ,IMO0000000,HBY5899,Sailing,24,5,,Unknown
538071234,VIVIERAE II,,V7OT2,Pleasure Craft,30,6,2.8,Marshall Islands
232033138,ARCHAEOPTERYX,IMO0000000,MIQG9,Sailing,18,6,,United Kingdom
538070630,TRIUMPHANT LADY,IMO8627672,V7RS4,Pleasure Craft,40,8,,Marshall Islands
477510700,GREAT COMFORT,IMO9738521,VRNO7,Cargo,199,,12.1,Unknown
232036022,AHTI,,MJFZ6,Cargo,24,6,1.6,United Kingdom
538006234,TRADE PROSPERITY,IMO9693422,V7KX6,Cargo,229,,7.3,Marshall Islands
258491000,SOFIE VICTORY,IMO9724776,LAXA7,Cargo,199,,11.4,Norway
477913300,TIENTSIN,IMO9768930,VRPZ5,Cargo,180,,6.4,Unknown
211211730,GERMAN WARSHIP A1411,,DRKA,Military,174,24,7.5,Germany
258389000,HOEGH TRIGGER,IMO9684988,LAUK7,Cargo,199,,9.6,Norway
258872000,HOEGH TRAPPER,IMO9706918,LAUM7,Cargo,199,,8.8,Norway
212582000,GRECO LIBERO,IMO9713387,5BHE4,Cargo,199,,10.1,Cyprus
532040000,M/V GOODTIME I,,WDD7202,Passenger,203,26,2.1,Unknown
538070052,MURPHY'S LAW,,V7FQ5,Towing,40,4,2.1,Marshall Islands
538006704,IONIC UNICORN,IMO9747429,V7QJ8,Cargo,199,,10.9,Marshall Islands
538071444,TESORO,,V7A2594,Pleasure Craft,18,6,2.0,Marshall Islands
983699990,JADWIN DISCHARGE,,A999000,Dredger,20,8,1.5,Unknown
677040000,EXODE 14:14,IMO8978215,5IM500,Cargo,34,8,,Unknown
636015039,ENSCO 87,IMO8753809,A8YE8,Other,74,61,,Unknown
548942000,BRISTOL TRADER,IMO9737101,DUIJ,Tanker,179,,9.8,Philippines
258915000,YARA KARA,IMO9734836,LAXT7,Tanker,159,,7.1,Norway
548944000,CONDOR TRADER,IMO9742077,DUIL,Tanker,149,,6.3,Philippines
538006205,ANDROS ISLAND,IMO9720304,V7KT6,Cargo,199,,12.2,Marshall Islands
251850940,HAFDIS,IMO7406344,7750,SAR Vessel,10,3,,Unknown
477347800,PACIFIC ACHIEVEMENT,IMO9712917,VROQ6,Cargo,199,,11.5,Unknown
215051000,ROBBIE BOBBY,,9HB6501,Pleasure Craft,33,7,2.4,Malta
538006712,SEVEN SEAS EXPLORER,IMO9703150,V7QK9,Passenger,224,,7.2,Marshall Islands
229857000,CARNIVAL LEGEND,IMO9224726,9HA3667,Passenger,292,38,,Malta
538072063,RADHI ROCKS,,V7A7483,Pleasure Craft,18,5,2.0,Marshall Islands
248750000,WHITE MARLIN,IMO9670224,9HA4794,79,217,,7.9,Malta
538071711,NOTYNOG,IMO0000000,V7A5302,Pleasure Craft,27,7,,Marshall Islands
261003696,POESTERD,IMO0000000,SPG5491,Sailing,14,4,,Poland
257030400,WHY NOT,IMO0000000,LG4036,Pleasure Craft,14,4,,Norway
941217713,STJOHN BUOY 10,IMO0000000,1101,Vessel,0,0,,Unknown
271050670,MAGNOLIA 1,IMO0000000,YMB6078,Pleasure Craft,24,6,,Turkey
941005867,941005867,IMO0000000,801,Vessel,0,0,,Unknown
109040235,109040235,IMO0000000,BO12345,Vessel,98,0,,Unknown
982590027,POLARIS ZOD 6,IMO0000000,LAGZ8,Pleasure Craft,0,0,,Unknown
538072229,GLIDA,IMO0000000,V7A6748,Pleasure Craft,31,0,,Marshall Islands
538071698,TIME OUT,IMO0000000,V7A5236,Sailing,18,10,,Marshall Islands
982449587,SBN QUEST ZODIAC 7,IMO0000000,C6YZ5,Pleasure Craft,0,0,,Unknown
538071646,LL,IMO0000000,V7A4940,Pleasure Craft,34,8,,Marshall Islands
982158084,BEYOND TB04,IMO0000000,9HA5296,Passenger,18,6,,Unknown
241445000,AEGEAN UNITY,IMO9745237,SVCJ8,Tanker,274,,9.0,Greece
431999555,KAGA,,JSTE,Military,250,50,0.0,Japan
235106851,JELVIS,IMO0000000,2HUX7,Sailing,9,3,,United Kingdom
941217709,STJOHN BUOY 4,IMO0000000,1177,Vessel,0,0,,Unknown
109040231,109040231,IMO0000000,BO12345,Vessel,46,0,,Unknown
232056476,BOQUERON,IMO0000000,MPRY6,Sailing,21,11,,United Kingdom
228026910,KIKARO,IMO0000000,FAH5143,Sailing,14,5,,France
228005800,DELLONSES,IMO0000000,FGH3973,Sailing,12,4,,France
107010008,107010008,IMO0000000,BO12345,Vessel,100,0,,Unknown
227665120,MITSUHA,IMO0000000,FI4171,Sailing,14,5,,France
232029203,TAYYARA,IMO0000000,MHXQ6,Sailing,12,8,,United Kingdom
227404490,PHOENIX,IMO8429991,FAD5509,Sailing,11,4,,France
232041855,TACOCAT,IMO0000000,MLLK4,Pleasure Craft,16,8,,United Kingdom
941213787,941213787,IMO0000000,1159,Vessel,0,0,,Unknown
983104234,TB19 CARIBBEANPRINCE,IMO0000000,ZCDG8,Vessel,12,4,,Unknown
983105317,EMERALD PRINCESS T22,IMO0000000,ZCDP8,Vessel,0,0,,Unknown
228060910,AUSAYA,IMO0000000,ACG2688,Sailing,12,6,,France
211690440,AVALON,IMO0000000,DICE2,Sailing,13,4,,Germany
235018555,SV SANNA (UK),IMO0000000,MFDQ8,Sailing,15,5,,United Kingdom
244094294,OLIM,IMO0000000,PH9132,Sailing,14,4,,Netherlands
503100010,SALACIA STAR,IMO0000000,SALACIA,Sailing,14,4,,Australia
261002988,BLUE BLUE BLUE,IMO0000000,SPG5395,Sailing,10,10,,Poland
228111370,ARES,IMO0000000,FAJ5546,Sailing,0,0,,France
256002866,ALANDI ONE,IMO0000000,9HB8824,Sailing,19,10,,Malta
236112682,IMAGINE,IMO0000000,ZDRY8,Sailing,13,7,,Gibraltar
983107803,SKY PRINCESS TB 15,IMO0000000,ZCEV9,Passenger,14,6,,Unknown
227071210,MOJITO,IMO0000000,FGH2027,Sailing,13,6,,France
538071958,H2O,IMO0000000,V7A7171,Passenger,36,10,,Marshall Islands
227754670,ROCH HIR 3,IMO0000000,FGF7869,Sailing,12,4,,France
941213702,SWIFT29,IMO0000000,1192,Vessel,0,0,,Unknown
244890226,HOOGTIJ,IMO0000000,PG 9673,Sailing,12,4,,Netherlands
219028135,ENTERPRISE,IMO0000000,XPH6689,Sailing,18,5,,Denmark
503087240,APHRODITE I,IMO0000000,862629,Sailing,0,0,,Australia
269115740,QIF,IMO0000000,HBY5618,Sailing,21,6,,Unknown
269103290,ICAT,IMO0000000,HBY3686,Sailing,11,6,,Unknown
983192470,RAFNAR,IMO0000000,RAFN,Vessel,4,4,,Unknown
941220348,SWIFT22,IMO0000000,1184,Vessel,0,0,,Unknown
269113560,THE VOICE,IMO0000000,HBY5407,Sailing,16,3,,Unknown
982158089,BEYOND TB09,IMO0000000,9HA5296,Passenger,18,6,,Unknown
203246203,INTO THE BLUE,IMO0000000,OEX6203,Sailing,17,5,,Unknown
941220761,941220761,IMO0000000,1155,Vessel,0,0,,Unknown
227884030,ARAOK,IMO0000000,FAF6965,Sailing,18,8,,France
109030321,109030321,IMO0000000,BO12345,Vessel,74,0,,Unknown
232045209,MISTY BLUE,IMO0000000,MMTZ7,Sailing,12,8,,United Kingdom
518645000,HIKIANALIA,IMO0000000,E5U2592,Sailing,22,7,,Unknown
235088309,SPACE SEVEN,IMO0000000,2EUR6,Sailing,17,5,,United Kingdom
211808710,IMAGINE,IMO0000000,DCNM2,Sailing,8,8,,Germany
261030440,SPIRIT OF ADVENTURE,IMO0000000,SPS3290,Sailing,19,10,,Poland
211793210,ALUMASTER,IMO0000000,DH3054,Vessel,6,2,,Germany
941217643,SWIFT18,IMO0000000,1227,Vessel,0,0,,Unknown
235092463,SWAN,IMO0000000,2FMJ8,Sailing,13,3,,United Kingdom
227619280,GABIAN,IMO4774295,FGE2487,Sailing,16,8,,France
941220219,WK-3,IMO0000000,1172,Vessel,0,0,,Unknown
235025547,AZURA,IMO0000000,MVTB2,Sailing,13,4,,United Kingdom
227576440,AVEL DRO,IMO0000000,FGD6142,Sailing,11,4,,France
941217823,SWIFT17,IMO0000000,1223,Vessel,0,0,,Unknown
227896650,VASCO MOSCOSO,IMO0000000,FAF8237,Sailing,0,0,,France
941217995,SWIFT28B,IMO0000000,1196,Vessel,0,0,,Unknown
941220333,SWIFT15,IMO0000000,1197,Vessel,0,0,,Unknown
601065800,GALILEO,IMO0000000,ZR8996,Sailing,12,7,,Unknown
538070818,HARMONY,,V7XM8,Pleasure Craft,0,0,1.7,Marshall Islands
200000002,FOXTROT PILOT,IMO0000000,,Pilot,7,6,0.0,Unknown
219023746,YDUN,IMO0000000,XPH2674,Sailing,0,0,,Denmark
232029130,HASTALUEGO2,IMO0000000,MHWU3,Sailing,17,4,,United Kingdom
240097200,MIRA,IMO0000000,SVA8457,Sailing,14,4,,Greece
503135360,UTOPIA,IMO0000000,UTOPIA,Sailing,15,8,,Australia
636018128,BROADGATE,IMO9785122,D5OH5,Cargo,179,29,,Unknown
775998301,PLEYADES III,IMO0000000,YD14981,Pleasure Craft,20,4,,Unknown
232048418,TAKULI III,IMO0000000,MKFK9,Sailing,13,4,,United Kingdom
261004681,TONIA,IMO0000000,SPA5689,Sailing,13,9,,Poland
235111547,COLIBRI,IMO0000000,2IOV2,Sailing,19,10,,United Kingdom
227754570,SOFRANE,IMO0000000,FGF7853,Sailing,15,8,,France
109040234,109040234,IMO0000000,BO12345,Vessel,100,0,,Unknown
941005921,941005921,IMO0000000,736,Vessel,0,0,,Unknown
576054000,ALVEI,IMO0000000,YJS7206,Sailing,26,6,,Unknown
205848430,JIYU,IMO0000000,OP8484,Sailing,16,7,,Belgium
235017956,SWARAJ,IMO0000000,MCCQ4,Sailing,13,4,,United Kingdom
538071468,MV HAPPINESS II,IMO0000000,V7A2781,Pleasure Craft,24,6,,Marshall Islands
941220152,AUGBUOY8,IMO0000000,1172,Vessel,0,0,,Unknown
503133030,LADY AQUITAINE,IMO0000000,VNZ3255,Pleasure Craft,17,5,,Australia
941216806,AUG BUOY 3,IMO0000000,1201,Vessel,0,0,,Unknown
512007974,TARAHUMARA,IMO0000000,ZMX3539,Sailing,13,7,,New Zealand
232025481,TSALTA,IMO0000000,MGMM4,Sailing,0,0,,United Kingdom
232041756,WANDERER,IMO0000000,MLKK8,Pleasure Craft,12,7,,United Kingdom
261025570,MAGNUS ZAREMBA,IMO0000000,SPG3930,Sailing,18,6,,Poland
512002918,SV WILD THING,IMO0000000,ZMT8780,Pleasure Craft,25,4,,New Zealand
941213778,941213778,IMO0000000,1247,Vessel,0,0,,Unknown
107040250,107040250,IMO0000000,BO12345,Vessel,100,0,,Unknown
269101590,TAROK,IMO0000000,HBY2645,Sailing,11,3,,Unknown
636017740,SUNLEAF STAR,IMO9792424,D5MM8,Cargo,,,12.8,Unknown
235054597,SY SAHARET OF TYRE,,MRPX9,Sailing,33,6,,United Kingdom
271048098,SERENE 2020,,YMB4007,Sailing,14,7,,Turkey
232048492,BOBBIE,,MNWC4,Sailing,12,4,,United Kingdom
232042791,NOLA,,MLVC2,Sailing,12,4,,United Kingdom
211452680,NOLIMIT,,DG5615,Sailing,10,4,,Germany
269120980,ACHILLES,,HBY6196,Pleasure Craft,9,2,,Unknown
218012790,BLUE BERRY,,DA8542,Pleasure Craft,10,4,,Germany
538072506,WEGONE,,V7A3478,Sailing,14,8,,Marshall Islands
235004778,AEQUITAS,,VSUQ8,Sailing,14,4,,United Kingdom
265069760,ALLURIUS,,SG7782,Sailing,14,4,,Sweden
235005055,ONEGIN,,MKLR6,Sailing,14,4,,United Kingdom
982320030,TT ATHOS,,2DNI2,Pleasure Craft,7,3,,Unknown
538072477,PROPOSITION,,V7A3396,Pleasure Craft,30,10,,Marshall Islands
234429000,VELSHEDA,IMO1006001,MWVT6,Pleasure Craft,,,4.9,United Kingdom
232050167,VIDA LOCA,,MOFX2,Sailing,15,8,,United Kingdom
538072332,T/T OFFICIAL PLAN,,V7A7054,Pleasure Craft,12,3,,Marshall Islands
636017896,SANTA VALENTINA,IMO9812482,D5NF5,Cargo,,,13.3,Unknown
269101960,MANAIA,,HBY4322,Sailing,15,4,,Unknown
982320246,T/T SANTANDREA,,MWJL2,Pleasure Craft,6,2,,Unknown
477234300,OCEAN BANQUET,IMO9740108,VRQO2,Cargo,,,12.0,Unknown
538072385,KOKORO,,V7A3078,Pleasure Craft,13,8,,Marshall Islands
248020000,SOLA TS,IMO9724350,9HA4480,Tanker,,,13.1,Malta
271050204,KPS BELGIN SULTAN,IMO9178159,TCA7010,,101,29,,Turkey
232058015,KATTEGAT,,MRFX2,Sailing,20,6,,United Kingdom
228202660,ITZAMMA,,FAK7184,Pleasure Craft,15,8,,France
710007456,SEA BOSS,,PYYR,Pleasure Craft,32,7,,Unknown
235113768,BRITISH CAPTAIN,IMO9724685,2IYH2,Tanker,,,9.0,United Kingdom
232021640,LADY JAYNE,,MFCQ2,Pleasure Craft,10,2,,United Kingdom
232058924,LIBERTAS II,,MRMF8,Sailing,12,7,,United Kingdom
538072115,SQUID JIGGER,,V7A6432,Pleasure Craft,19,4,,Marshall Islands
983160170,KJ GARDNER FRC 2,,VGCO,56,7,3,,Unknown
983107915,ENCHANTED PRINCESS17,,ZCEW2,Passenger,14,6,,Unknown
227619410,MIKADO,,FJ9728,Sailing,18,5,,France
985380389,T/T MOBIUS,,V7A3093,Pleasure Craft,9,4,,Unknown
232008128,BERGE PHAN XI PANG,IMO9806299,MBAZ6,Cargo,,,10.4,United Kingdom
235077039,GYPSY MOTH,,BO12345,Sailing,106,14,,United Kingdom
235004198,TRUMPETER,,VSQR5,Sailing,14,5,,United Kingdom
538072478,DOLCE FAR NIENTE,,V7A3397,Pleasure Craft,27,5,,Marshall Islands
518999119,SIX & HALF,,E5U5100,Sailing,13,8,,Unknown
918000550,KS33NT0550 100%,,100%,Fishing,10,5,,Unknown
232031892,ORCASTRAIT,,MIKV6,Sailing,14,4,,United Kingdom
269117930,COCCINELLA,,HBY5836,Sailing,14,8,,Unknown
228103310,CASH A L EAU,,FI9417,Sailing,10,4,,France
244311993,DALI,,PH7394,Sailing,12,7,,Netherlands
232039582,SGP MS1 BYSTANDER,,MKNV2,Pleasure Craft,11,2,,United Kingdom
235113292,MAKARA,,2IWD8,Sailing,12,6,,United Kingdom
232055159,OPTIMIST,,MPGK3,Sailing,24,6,,United Kingdom
211825330,MISS SALTY,,DK8594,Sailing,12,4,,Germany
232050784,VANGUARD,,MOIO7,Pleasure Craft,24,5,,United Kingdom
232016369,IKIGAI,,MDIS4,Sailing,26,6,,United Kingdom
228030900,ALBATROS,,FIFD,Sailing,20,5,,France
232021824,TEULU,,MFEN9,Sailing,12,4,,United Kingdom
211233930,PALOMA GRANDE,,DJ4865,Sailing,14,4,,Germany
235012453,ARETHA,,ZQPQ4,Sailing,16,5,,United Kingdom
211129950,SAILAWAY,,DKJU,Sailing,11,4,,Germany
227933920,PUFFIN,,FAG3836,Sailing,12,4,,France
538072380,ADIOS,,V7A3066,Pleasure Craft,26,7,,Marshall Islands
244527000,HNLMS JOHAN DE WITT,IMO9280768,PAJW,Other,176,,,Netherlands
232061105,CUFFYSARK,,MSBO8,Pleasure Craft,11,4,,United Kingdom
538072469,ELYSIUM,,V7A3376,Pleasure Craft,29,8,,Marshall Islands
232053109,EMPIRE,,MOTH8,Pleasure Craft,27,8,,United Kingdom
538072452,GRACE,,V7A3330,Pleasure Craft,14,4,,Marshall Islands
538006430,RB LEAH,IMO9730830,V7NA8,Cargo,,,13.6,Marshall Islands
503680500,OCEAN SULA,,VJN4005,Sailing,18,5,,Australia
477620800,OCEAN APPLAUD,IMO9740093,VRPV8,Cargo,,,10.9,Unknown
249329000,HAFNIA LOTTE,IMO9732694,9HA4201,Tanker,,,11.5,Malta
244071317,ARAGON,,PF5351,Sailing,22,5,,Netherlands
259039100,GINA,,LG3361,Sailing,12,4,,Norway
538072449,OSO,,V7A3324,Sailing,17,5,,Marshall Islands
232021252,AL,,MEYX9,Sailing,16,6,,United Kingdom
232041806,AMBROSIA,,MLKY3,Pleasure Craft,7,3,,United Kingdom
232056589,HOKEY POKEY,,MPTA2,Sailing,15,8,,United Kingdom
538072331,GRATITUDE,,V7A7053,Sailing,16,8,,Marshall Islands
235001667,QUID NON,,ZNEB5,Pleasure Craft,17,4,,United Kingdom
232041125,SY ISABEL,,MLDW3,Sailing,23,6,,United Kingdom
232062298,SERAFINA,,MSKK4,Pleasure Craft,12,5,,United Kingdom
215556000,GHOST,,9HB7008,Sailing,37,7,,Malta
232032976,LE CAPRICE,,MIPO5,Pleasure Craft,17,5,,United Kingdom
538072341,CORMORAN,,V7A7085,Sailing,12,10,,Marshall Islands
232052959,EXODUS,,MOSP6,Sailing,13,7,,United Kingdom
775998066,LA SAMBA,,YD23019,Pleasure Craft,13,4,,Unknown
259303000,OLITA,IMO9762845,LAZY7,Cargo,,,8.8,Norway
232046905,SELKIE,,MNKH6,Sailing,12,5,,United Kingdom
735059772,COLORADA.1,,HC6127,Cargo,50,19,,Unknown
235088663,RAINBOW,,2EWE8,Pleasure Craft,7,3,,United Kingdom
211206640,RIBELLU,,DC5314,Sailing,12,3,,Germany
232063206,VANTAGE POINT,,MSQU5,Pleasure Craft,16,5,,United Kingdom
538072203,MISCHIEF,,V7A6693,Pleasure Craft,16,5,,Marshall Islands
477096500,XING XIANG HAI,IMO9789879,VRQW8,Cargo,,,7.2,Unknown
235072147,NORTHERN LIGHT,,2CET7,Sailing,13,4,,United Kingdom
538072525,CORALEE,,V7A3513,Pleasure Craft,12,4,,Marshall Islands
203439200,PINK PENGUIN,,OEX8968,Sailing,14,8,,Unknown
211674740,JONA-MERLIN,,DB8239,Pleasure Craft,11,4,,Germany
538005825,STI GAUNTLET,IMO9717137,V7HH9,Tanker,,,13.6,Marshall Islands
538072337,STELLA BLUE,,V7A7070,Sailing,14,4,,Marshall Islands
538071311,FLY,,V7PV5,Pleasure Craft,32,8,,Marshall Islands
563032500,EAGLE VICTORIA,IMO9739513,9V5635,Tanker,,,11.0,Singapore
247938000,ORSA MAGGIORE,,IAOM,Sailing,28,6,,Italy
